21,-4,-33,3,-2,0,-1,0
-4,13,5,12,6,1,-2,-1
-6,-3,2,-8,1,0,2,-2
-2,-3,-18,15,1,2,1,0
-2,-5,13,-5,3,1,-1,-1
-1,6,-14,-28,-3,-1,0,3
5,-2,17,-4,0,-1,0,0
-9,-3,-28,11,-6,-3,-1,-1
8,-11,60,-19,-14,-8,-2,-5
8,4,21,-4,6,2,-1,-1
-5,-2,-13,9,-2,-3,-1,2
-4,-8,-9,-15,1,0,-1,-3
6,-1,-15,-4,1,2,0,-2
-2,1,-2,-1,-2,-1,-1,1
10,8,38,21,4,1,2,6
-22,-16,3,-3,0,-2,-9,-6
24,4,-49,-37,-6,0,0,-1
-4,-8,34,9,-2,0,0,3
-17,1,8,4,-1,-1,-3,-12
12,6,7,-9,1,0,3,3
-14,-3,17,25,0,-1,-2,1
1,8,-14,13,5,-1,0,0
4,-7,-68,-32,0,-3,-1,9
1,1,44,7,-14,-5,-2,-4
-14,0,-6,9,1,1,1,-3
0,-2,17,-5,-8,-3,-3,-3
-1,-12,10,26,-4,-3,-1,-1
-1,1,-29,21,4,1,2,0
-8,1,15,-19,-4,-2,0,2
-7,3,-13,17,7,0,3,2
3,-2,3,-41,-1,-3,-3,-10
-3,0,-1,5,-1,-1,0,6
8,-5,9,15,-4,-4,-4,-15
-38,-3,-10,-17,-3,0,-2,1
1,-1,24,-6,-4,-1,0,-1
1,3,-26,6,-1,1,2,-1
0,-3,16,4,2,1,2,2
23,-4,-40,-23,-10,-4,-3,1
-21,7,22,36,3,3,-1,1
-1,-4,-4,-30,0,0,-1,-3
-7,-13,11,14,-1,-2,0,-1
19,0,-1,0,1,-1,-2,-6
-6,2,-13,-27,0,1,2,3
8,-1,4,30,1,0,-3,-2
0,7,-18,0,-2,0,-3,2
-5,-5,39,-6,-5,-2,-2,0
3,-4,-9,15,-3,-3,-3,1
0,8,1,-22,5,3,-1,-1
-24,-8,26,7,-3,-4,0,-1
10,0,-51,-8,-1,1,-1,-3
6,-1,41,33,0,-1,-1,3
14,-1,-5,0,-1,0,0,-11
-14,3,-37,-35,-1,-1,-3,1
-6,-3,-25,17,2,0,0,-3
-2,-8,2,-51,-8,-1,0,0
2,-2,5,15,-2,-3,-2,1
13,8,6,12,6,5,1,1
-3,2,-31,-55,-1,-2,-1,-3
-12,-8,44,8,-5,-4,-2,1
-5,3,10,4,2,-1,0,-1
2,12,-8,-24,3,1,1,3
2,-10,20,2,-1,-2,-1,-1
-8,-5,-12,30,-6,-5,-4,-10
5,2,-16,2,-4,-2,-3,1
-4,-11,50,7,-5,-4,-2,-3
4,13,-2,27,10,3,2,3
-9,-5,-13,-20,-2,-1,0,1
8,3,14,31,2,1,0,3
-8,-9,-33,6,-12,-4,-4,-8
-3,-3,25,5,-2,-1,0,-2
5,7,-3,-10,7,4,1,0
-1,3,-14,14,10,2,3,2
-13,-12,38,-16,-9,-6,-6,-3
3,-4,-27,-6,-8,-2,-1,-3
4,4,16,24,3,1,0,0
-4,11,-35,-28,8,3,4,1
11,-12,-30,-28,-3,-3,1,2
4,-3,72,25,-5,-3,-4,-2
-9,4,-10,-31,-11,-5,1,-3
-2,-9,-35,-30,-1,-2,-2,-3
5,12,-21,-8,10,5,1,3
-9,-3,-7,17,2,0,-2,3
-14,-11,17,16,-2,-3,-2,3
-23,-8,-16,-39,-13,-7,-7,-19
-5,1,42,11,1,-1,-2,-3
7,-2,-29,2,2,0,-1,1
0,3,-7,-14,4,1,1,-2
4,-7,21,-8,-6,-2,-1,7
-5,-1,-4,46,4,0,0,0
-2,-6,-22,-44,-4,-1,0,3
2,-4,5,23,-4,-2,-2,-7
-3,1,10,3,0,-1,-2,3
5,5,8,19,0,0,0,-1
0,-1,28,-10,4,1,1,0
-4,-4,-28,4,4,0,-1,5
7,2,3,31,6,1,0,-4
-1,-9,25,-50,-14,-4,-4,-4
-6,-2,8,27,-3,-3,-4,-1
2,2,-10,-46,3,1,1,-1
-2,2,39,43,3,-2,0,-2
0,9,-32,1,7,2,0,4
6,-7,-39,-18,-9,-6,-3,-4
-12,1,14,-2,-3,-1,-1,-4
-1,-1,18,-5,-2,-2,-1,1
