8,-6,3,19,-2,0,-1,3
8,0,9,-21,-4,-2,-1,-8
10,1,-37,-15,-3,0,1,2
1,9,36,7,2,1,-1,-4
29,-8,-13,8,0,1,0,3
-32,0,17,-9,1,1,2,-3
10,-5,-9,-9,-4,-4,-1,7
0,-8,-4,-22,-7,-5,-3,-5
34,10,12,1,5,3,1,1
1,5,-2,-12,-7,-3,-1,3
-13,-12,38,26,4,4,2,-12
9,12,-22,26,2,2,1,5
-7,-8,3,-33,-10,-8,-7,10
11,-7,-8,-1,-4,-3,-1,-9
1,5,-2,4,1,-1,-1,-1
-3,-1,-10,11,1,-1,0,0
-5,7,6,-2,3,1,1,-3
-14,7,45,7,4,3,0,4
11,-19,-78,-20,-4,-3,-3,-5
11,-4,-10,8,-3,-3,-3,-4
-21,0,43,16,-9,-6,-4,-2
-2,-5,-9,-18,-1,-5,-2,1
0,7,27,22,3,2,-1,-4
-13,1,-17,-21,0,1,-1,-2
0,1,21,19,2,1,0,-2
-4,-11,-36,-4,10,5,3,1
12,0,81,28,-9,-2,-3,-9
0,-8,-50,-10,-5,-6,-2,5
-6,12,15,8,10,3,2,-3
-8,-1,37,13,-5,-3,-2,-2
-4,9,7,-13,4,1,2,7
-3,0,0,0,0,2,1,0
-5,-3,1,5,-1,1,-1,-5
8,5,-23,-14,4,2,1,5
-4,2,6,22,1,-3,-2,-1
3,2,23,-13,-4,-1,0,-3
-13,-3,31,1,-1,-1,0,4
-12,-7,-12,8,-12,-5,-5,-8
19,0,-4,-14,-2,-2,-3,5
-12,2,-26,15,5,0,0,3
3,4,14,-1,3,1,-1,-1
1,0,0,0,-1,-1,-2,-6
-16,-2,-41,-30,-2,-1,-1,1
19,-9,32,12,-10,-7,-5,-3
-17,2,-15,-2,4,0,-1,-3
12,-6,20,36,-8,-6,-2,2
-10,-4,-60,-52,-2,0,0,-1
3,3,36,6,5,3,3,-2
-3,-4,-17,2,-3,-1,-1,0
15,0,41,5,0,-2,-2,-2
-14,1,3,16,4,1,0,3
-2,2,12,-9,-12,-7,-2,-1
0,-11,-12,7,-3,-3,-3,-5
-3,5,0,-30,3,3,1,4
6,-3,5,6,-4,-3,0,-1
-7,-4,8,0,8,4,1,-1
2,12,-16,11,1,1,0,-6
-3,1,-27,-49,-6,-1,-1,1
4,-5,16,-2,-4,-4,-2,-8
-11,-5,-48,-12,-2,1,-1,1
7,-3,13,2,-5,-4,-2,0
-13,10,-34,14,11,3,0,-10
-36,-10,-16,-23,-6,-4,-2,-8
11,0,0,17,-4,-5,-5,3
7,-5,-8,-2,-3,-3,0,-3
-6,-4,-6,-29,-6,-2,-2,1
-3,4,11,-2,6,4,1,2
-16,-12,-30,-5,-5,-5,-4,-4
-8,5,-5,-12,2,0,-1,-1
7,-10,-35,23,-4,-1,-1,3
8,4,19,8,3,-1,1,2
-1,3,-60,-32,6,1,0,-2
4,-5,57,25,-7,-6,-4,-2
-1,5,34,6,1,1,2,11
10,-3,-58,-2,3,1,-3,-15
-1,-12,23,1,-5,-1,-1,-1
-18,0,-4,-35,-11,-4,-4,0
3,-1,-4,21,5,0,0,1
3,-2,-10,-6,-5,-4,-3,5
0,18,23,12,5,2,0,-1
4,-8,-61,-26,2,1,3,-4
-1,-7,35,14,-8,-4,-3,-2
-17,3,26,13,2,3,1,4
-17,2,12,4,0,2,3,-1
25,-3,-54,-38,-1,-5,-5,-3
1,2,-18,2,-3,-3,-3,-3
-2,0,12,-3,-3,-1,-2,-5
-5,2,31,19,2,1,-1,2
-6,-4,-59,-24,2,-1,2,2
3,5,4,-9,5,2,2,-1
3,-4,-7,11,0,0,-2,1
3,-11,-24,-34,-5,-5,-4,-5
3,0,-9,38,-3,-2,-1,2
5,-11,13,-30,-6,-6,-3,0
4,-1,29,-7,-2,-3,-2,-3
2,3,-2,6,4,2,-2,-5
-17,-10,8,4,-1,-1,-1,-4
6,2,-18,-42,3,1,1,1
-12,0,6,54,-3,-1,0,3
8,-6,49,0,-7,-7,-6,-9
21,-1,-50,-16,-2,1,1,7
-13,-3,1,1,-3,0,-2,-6
6,6,-10,-8,6,1,1,3
-5,-2,12,29,-1,-1,-1,-4
-8,-3,34,-3,0,1,2,0
6,4,-15,24,3,0,1,-1
0,-1,5,-14,-1,0,3,7
6,8,22,-24,0,2,0,-9
6,-15,-8,28,-12,-8,-7,-3
-7,3,4,12,0,-2,-3,0
4,-6,13,-25,-7,-6,-2,3
-1,6,-14,-13,7,7,3,4
1,4,25,4,5,4,3,0
1,3,-3,30,2,-2,2,-3
-2,-1,26,-5,-5,-2,-1,-2
6,-7,-56,-4,3,0,-1,3
-1,2,52,19,2,-1,-1,-4
-7,-3,-29,-26,-5,-2,-1,1
3,-3,26,26,-13,-7,-6,-3
-16,-8,-20,-7,-4,-3,-2,-1
7,11,1,11,4,2,-1,1
-7,-2,6,0,5,3,2,1
4,2,-34,-9,4,4,1,-3
-4,-5,7,-4,-2,-1,0,4
-6,3,15,10,0,2,0,-7
3,16,-13,10,3,1,-3,6
-5,-35,23,-42,-23,-12,-9,-7
6,2,-5,16,1,0,1,3
-1,6,-1,-16,7,2,3,3
0,4,11,16,0,2,-2,-3
2,11,-4,11,8,4,2,-1
-2,1,12,-3,-2,-1,0,1
-4,-4,-8,-9,-5,-1,-1,1
0,-4,-46,6,4,2,-1,6
-12,-11,18,0,3,-3,-4,-17
-6,-16,24,-3,-20,-10,-5,-4
-14,6,-19,-9,0,-5,-1,2
8,-8,9,-9,-6,-5,-4,-8
4,13,-56,0,9,4,3,7
4,5,3,-5,3,1,3,4
-10,-5,26,3,-2,-5,-1,-4
-2,-4,-1,-7,0,1,0,-1
4,0,-10,-22,-2,-2,-2,9
-2,-5,16,3,-11,-6,-5,-11
-6,0,16,18,-1,1,-3,-1
5,-8,-9,-18,-5,-4,0,-7
14,11,-21,16,7,5,3,5
0,1,-25,-12,3,1,0,0
-4,-9,18,16,0,-1,-1,-2
2,-5,8,-2,-5,-3,-3,-2
-18,3,-41,-23,5,3,2,3
